time,action,price,qty_btc,pnl_pct,capital_after,reason
2026-07-05 19:33,BUY,80.93,12.344013,,0.00,策略訊號進場
2026-07-05 21:33,SELL,81.50,12.344013,+0.50%,1005.03,RSI(9)>70超買出場
2026-07-06 00:33,BUY,81.23,12.360298,,0.00,策略訊號進場
2026-07-06 07:53,SELL,80.94,12.360298,-0.56%,999.44,RSI(9)>70超買出場
2026-07-06 23:33,BUY,82.14,12.155389,,0.00,策略訊號進場
