time,action,price,qty_btc,pnl_pct,capital_after,reason
2026-07-06 10:54,BUY,62923.60,0.016128,,0.00,策略訊號進場
2026-07-06 12:04,SELL,62489.70,0.016128,-0.89%,1006.83,跌破布林下軌停損（動態）
2026-07-08 01:34,BUY,63426.60,0.015858,,0.00,策略訊號進場
2026-07-08 01:54,SELL,63146.70,0.015858,-0.64%,1000.39,跌破布林下軌停損（動態）
